;link;type;rating;count;title;country;size;percentage;year;badge;price;main_description;usps;secondary_description;taste;complementaries;grape;label;certificate;producer_description;producer
1415;https://www.gall.nl/alcoholvrijpakket-try-januari--wit-400cl-161187.html;sauvignon blanc;4.1;64.0;Alcoholvrijpakket Try Januari ;;400CL;0%;;NIEUW;;Wil jij ook meer van ons alcoholvrij assortiment proberen? Ga voor het TRY january pakket! Hierin zit een breed scala van onze mooiste alcoholvrije producten.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];"In dit alcoholvrij pakket vind je de volgende artikelen:

1 x Belle & Co Sparkling Rose
1x Torres Natureo Red
1x Leitz Motiv Riesling
1x Loft House Cucumber Dry
1x Fever Tree Indian Tonic Water
1x Sapinca Organic Root Elixir";;;;;;;
1416;https://www.gall.nl/torres-vi%C3%B1a-sol-wit-75cl-315052.html;Fruit Lover;4.5;200.0;Torres Viña Sol;Spanje;75CL;11,5%;2021;2e halve prijs;6.99;Torres is misschien wel de belangrijkste producent van Spanje. Wereldberoemd is hun witte Viña Sol, die wordt geschonken door luchtvaartmaatschappijen, op Spaanse stranden en in de lokale horeca.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Parellada en garnacha blanca zijn traditionele witte druiven die aan de basis staan van de frisse fruitigheid van deze Viña Sol. Dit was één van de eerste wijnen die Miguel Torres, met zijn nieuw opgedane kennis over wijnmaken, produceerde. Door vergisting op lage temperaturen werd voor het eerst in Spanje een zeer frisfruitige witte wijn gemaakt.;sappig,licht,appelen peer;tapas ,saladesen het aperitief;Parellada, Garnacha blanca;Bevat sulfur dioxide and sulfits;2 keer bekroond;Torres is een van de grootste en belangrijkste producenten van Spanje. Het familiebedrijf is momenteel in handen van de vijfde generatie. Door de introductie van Franse druivensoorten in Spanje staat Torres bekend als een pionier en koploper. Van oorsprong komt de familie Torres uit Catalunya. Daar heeft het bedrijf ook nog altijd wijngaarden in Priorat en Penedès. Daarnaast heeft Torres ook wijngaarden in Rioja, Ribera del Duero en Rueda. Maar ook in Californië (Marimar Estate) en in Chili. Beroemde instapwijnen van Torres zijn de witte Viña Sol en de rode Sangre de Toro. Zeer betaalbaar en kwalitatief constant. Maar ook de topwijnen van Torres zijn divers en van ongekende kwaliteit.;Torres
1417;https://www.gall.nl/alamos-cabernet-sauvignon-rood-75cl-387789.html;Easy Rider;4.6;36.0;Alamos Cabernet Sauvignon;Argentinië;75CL;13%;2021;2e halve prijs;;Veelzijdige cabernet sauvignon uit Mendoza. In de wijn proef je donker fruit zoals bramen en cassis, maar ook specerijen: laurier en zwarte peper. Rond, krachtig en de ideale begeleider van lamsvlees.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Doordat de druiven op grote hoogte worden verbouwd, tussen de 800 en 1500 meter boven zeespiegel is er een groot verschil tussen dag- en nachttemperatuur wat goed is voor de aroma-ontwikkeling. De sterke Argentijnse zonnestraling zorgt ervoor dat de schillen heel rijp worden waardoor je mooie zachte tannines krijgt.;rijp,zwarte bessenen bramen;lamsvleesen gebraden rundvlees;Cabernet sauvignon;Bevat sulfur dioxide and sulfits;6 keer bekroond;Bodega Catena Zapata is een Argentijns familiebedrijf uit 1902. De visie van het bedrijf is: ‘Great wines begin in the vineyard’. Het bedrijf maakt vele verschillende wijnen variërend van eenvoudige borrelwijnen tot de absolute top van Argentinië. Letterlijk en figuurlijk. Want de Adrianna wijngaard van het domein bevindt zich op ruim 1500 meter hoogte aan de voet van de Andes en wordt gezien als de Grand Cru van Zuid-Amerika. Patras familias Nicolás Catena Zapata heeft veel pionierswerk verricht op het gebied van malbec en is mede verantwoordelijk voor het succes van deze druif in Argentinië. In 2009 werd Nicolás Catena uitgeroepen tot Decanter Man of the Year. Catena is ook het moederbedrijf van het wijnhuis Alamos.;Alamos
1418;https://www.gall.nl/bruce-jack-reserve-pinotage-rood-75cl-157716.html;Easy Rider;3.5;2.0;Bruce Jack Reserve Pinotage;Zuid-Afrika;75CL;14,5%;2018;2e halve prijs;10.89;Alleen de beste druiven worden gebruikt voor de Reserve wijnen van Bruce Jack. Bij deze pinotage komen de druiven uit het Zuid-Afrikaanse Breedekloof.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Alleen de beste druiven worden gebruikt voor de Reserve wijnen van Bruce Jack, die ook verkrijgbaar zijn als sauvignon blanc en chardonnay. Bij deze pinotage komen de druiven uit het Zuid-Afrikaanse Breedekloof. In de wijn proef je bosbessen, kersen, pruimen, pure chocola, specerijen en karamel. Pinotage gaat verrassend goed samen met sushi en andere gerechten met sojasaus. Klassieker is de combinatie met gegrild vlees van de barbecue of een wildstoof. Kan tot 5 jaar rijpen.;bosbessen,kersen,pruimenen pure chocola;sushi ,gegrild vleesen wildstoof;Pinotage;Bevat sulfur dioxide and sulfits;2 keer bekroond;Bruce Jack is een bijzondere persoonlijkheid. Deze Zuid-Afrikaanse surfer, voormalig rugbyspeler en wijngenie heeft eerst gewerkt bij een van de grootste wijnbedrijven ter wereld (Accolade Wines). Daarna is hij wijn gaan maken bij The Drift (in het Zuid-Afrikaanse Overberg) en tegenwoordig maakt hij wijn onder zijn eigen naam: Bruce Jack Wines. Je zou kunnen zeggen dat wat Top Gear heeft gedaan voor de auto industrie gelijk is aan wat Bruce Jack aan het doen is voor de wijn industrie. Zijn motto is dan ook dat kwaliteitswijn voor iedereen bereikbaar moet zijn. De wijnen die onder zijn naam op de markt verschijnen zijn herkenbaar aan een opvallend etiket met bijzondere namen, scherpe teksten en opvallende smaakomschrijvingen.;Bruce Jack wines
1419;https://www.gall.nl/oveja-negra-winemakers-selection-malbec-petit-verd-rood-75cl-382507.html;Easy Rider;4.1;127.0;Oveja Negra Winemakers Selection Malbec Petit Verd;Chili;75CL;13,5%;;2e halve prijs;6.59;Chileense blend van enerzijds malbec, die druif die in buurland Argentinië de hoofdrol opeist. Anderzijds petit verdot. Oorspronkelijk hulpdruif uit Bordeaux. Samen toegankelijk, rijp en kruidig.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Een echte Winemakers Selection uit Chili. Hij heeft veel smaak door de toevoeging van petit verdot aan de malbec. Een hele rijpe smaak met veel kruidigheid. Een special winemakers selection. Deze wijn heeft veel smaak en concentratie door de toevoeging van petit verdot aan de malbec. Een rijpe smaak, met veel bramen en kruidigheid.;rijp,bramenen kruidig;gebraden rood vlees;Malbec, Petit verdot;Bevat sulfur dioxide and sulfits;5 keer bekroond;‘Dare to be yourself’. Dat is het motto van het Chileense wijnmerk Oveja Negra. Niet gek, als je bedenkt dat de naam Oveja Negra letterlijk ‘zwarte schaap’ betekent. Een metafoor voor een buitenbeentje, of liever nog: iemand die graag zijn eigen gang gaat. De makers van Oveja Negra zijn dan ook de eerste wijnmakers die druiven van afzonderlijke wijngaarden in de Maule Valley met elkaar blenden. Altijd met als doel om de lekkerste wijnen te maken. Oveja Negra wordt gemaakt door een groep innovatieve ondernemers die in 1998 het Chileense wijnhuis Viña San Rafael hebben opgericht. Oveja Negra maakt bijzondere Chileense wijnen die je uitdagen om jezelf te zijn.;Vina San Rafael
1420;https://www.gall.nl/lawsons-dry-hills-pinot-noir-rose-rose-75cl-121185.html;Fruit Lover Rosé;4.5;2.0;Lawson's Dry Hills Pinot Noir Rosé;Nw.-Zeeland;75CL;12,5%;2019;2e halve prijs;9.79;MWO:Nieuw-Zeelandse rosé uit Marlborough gemaakt van pinot noir. Met aardbeien,frambozen, rode bessen en grapefruit. Heerlijk om te drinken op een zomersedag bij een picknick.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Dankzij de arctische stromingen tussen het Nieuw-Zeelandse Noorder- en Zuidereiland kan je in de wijnstreek Marlborough spreken van een uniek koel microklimaat. Dat maakt de aanplant van pinot noir tot een groot succes. Deze druif is niet alleen geschikt voor lichte rode wijnen, maar ook voor elegante rosé. Zoals de Lawson's Dry Hills Pinot Rosé met de smaak van aardbeien, frambozen, rode bessen en grapefruit. Heerlijk om te drinken op een zomerse dag bij een picknick.';fris,sappig,aardbeienen bes;picknick;Pinot noir;Bevat sulfur dioxide and sulfits;3 keer bekroond;Lawson’s Dry Hills is een middelgroot wijnbedrijf uit het Nieuw-Zeelandse wijngebied Marlborough. De meest noordelijk gelegen wijnstreek van het Zuidereiland. De druiven zijn aangeplant in 1980 en sinds 1992 wordt er wijn op de markt gebracht onder de naam Lawson’s Dry Hills. De bekendste wijn van dit domein is Mount Vernon Sauvignon Blanc, een benchmark voor ‘nieuwe wereld’ stijl sauvignon. Daarnaast wordt er onder andere merknamen wijn gemaakt. Bijvoorbeeld onder de eigen naam Lawson’s Dry Hills. Deze wijnen zijn gemaakt van Elzasser druiven zoals riesling, pinot gris, pinot noir en de specialiteit van het huis: gewürztraminer. Alle wijnen van Lawson’s Dry Hills worden gemaakt volgens de principes van 'sustainable winegrowing’.;Lawson’s Dry Hills
1421;https://www.gall.nl/tokara-shiraz-rood-75cl-380369.html;Big Red;4.7;9.0;Tokara Shiraz;Zuid-Afrika;75CL;14%;2019;2e halve prijs;13.98;Top shiraz uit Stellenbosch. Stoer en robuust, vol rood en zwart fruit, met zwarte peper, kaneel en viooltjes. Ondanks de vele zonuren heeft de wijn een aangename frisheid dankzij aanplant op hoogte.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Je ruikt in deze rode wijn behoorlijk veel kruidigheid, naast uitbundig fruit en bloemige tonen. Het lijkt wel of het Zuid-Afrikaanse 'Fijnbos' in deze wijn verstopt zit! De geuren van het gebied komen helemaal naar voren. In de smaak proef je veel rood en zwart fruit, met een beetje kruidigheid van zwarte peper en de nodige frisheid. Deze wijn uit 2010 is bekroond met 90 Parkerpunten.;kruidig,veel smaaken aardse tonen;stoofschotel ,lamsvleesen wild;Shiraz;Bevat sulfur dioxide and sulfits;4 keer bekroond;Tokara behoort tot de top van Zuid-Afrika. Ze maken gebruik van de nieuwste technieken om de rijpheid van hun druiven te controleren. Bijvoorbeeld door infraroodfoto's. Daarnaast werken ze zorgvuldig om zoveel mogelijk diversiteit van planten en dieren in het landgoed te hebben zodat de natuurlijke leefomgeving zoveel mogelijk in tact bijft. Er zijn inmiddels zelfs luipaarden teruggekeerd die 's nachts door de wijngaarden lopen.;Tokara
1422;https://www.gall.nl/valdivieso-winemakers-reserva-malbec-rood-75cl-127582.html;Easy Rider;4.3;103.0;Valdivieso Winemaker's Reserva Malbec;Chili;75CL;13,5%;2021;2e halve prijs;;De Nieuw-Zeelandse wijnmaker Brett David Jackson maakt deze wijn van 100% malbec druiven uit Curicó Valley. Dit wijngebied ligt 200 kilometer ten zuiden van Santiago de Chile.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Valdivieso staat bekend om zijn constante kwaliteit en goede prijs. De Nieuw-Zeelandse wijnmaker Brett David Jackson maakt deze wijn van 100% malbec druiven uit Curicó Valley. Dit wijngebied ligt 200 kilometer ten zuiden van Santiago de Chile en staat bekend om zijn relatief koele winters en warme zomers. De wijn is in contact geweest met Frans en Amerikaans eiken, maar de fruitigheid staat voorop.;zacht,rode besen soepele afdronk;lamsvleesen rood vlees;Malbec;Bevat sulfur dioxide and sulfits;2 keer bekroond;Valdivieso is als eerste wijnhuis in Zuid-Amerika in 1879 begonnen met de productie van mousserende wijnen. Pas honderd jaar later startte de familie met het maken van stille wijnen. Hun filosofie is om de best mogelijke druiven te gebruiken en de typiciteit en de smaak van de druiven zoveel mogelijk in tact te houden. Zo mag de smaak van houtlagering nooit te dominant zijn. Met het ideale wijnklimaat in Chili en de grote zorg voor de druiven, brengt het domein inmiddels geweldige wijnen voort, die internationaal vele prijzen in de wacht slepen. Maar het belangrijkste is misschien wel dat een uitstekende prijs-kwaliteitverhouding kenmerkend is voor al hun wijnen.;Valdivieso
1423;https://www.gall.nl/alamos-viognier-wit-75cl-388661.html;Big White;4.3;56.0;Alamos Viognier;Argentinië;75CL;12%;2021;2e halve prijs;7.29;Het moederbedrijf achter Alamos is Catena, een topproducent uit Argentinië. Deze viognier is vol, rijk en bloemig met nectarine, gele appel en vlierbloesem. Heerlijk bij spicy food.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Viognier komt van oorsprong uit de Rhône. Het is een druif die goed tegen warmte kan. Dus een logische keuze om deze ook in Argentinië aan te planten. Proef perzik en gele appel en ook licht bloesemachtige tonen. Weer eens iets anders dan anders...Deze witte wijn van Alamos is soepel en vol van smaak met nectarine en gele appel. Het is ook heerlijk bij een gebakken vis!;perziken gele appel;couscous ,krabsaladeen gebakken vis;Viognier;Bevat sulfur dioxide and sulfits;5 keer bekroond;Bodega Catena Zapata is een Argentijns familiebedrijf uit 1902. De visie van het bedrijf is: ‘Great wines begin in the vineyard’. Het bedrijf maakt vele verschillende wijnen variërend van eenvoudige borrelwijnen tot de absolute top van Argentinië. Letterlijk en figuurlijk. Want de Adrianna wijngaard van het domein bevindt zich op ruim 1500 meter hoogte aan de voet van de Andes en wordt gezien als de Grand Cru van Zuid-Amerika. Patras familias Nicolás Catena Zapata heeft veel pionierswerk verricht op het gebied van malbec en is mede verantwoordelijk voor het succes van deze druif in Argentinië. In 2009 werd Nicolás Catena uitgeroepen tot Decanter Man of the Year. Catena is ook het moederbedrijf van het wijnhuis Alamos.;Alamos
1424;https://www.gall.nl/inycon-estate-chardonnay-viognier-wit-75cl-259748.html;Big White;4.1;110.0;Inycon Estate Chardonnay Viognier;Italië;75CL;13%;2021;2e halve prijs;7.29;Volle en rijke Siciliaanse blend van gelijke delen chardonnay en viognier. Afkomstig van wijngaarden die in het bezit zijn van de grootste coöperatie van het eiland.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Sicilië is een schatkamer aan inheemse druivenrassen. Maar je vindt er ook de wereldreizigers chardonnay en viognier. In het geval van deze 'Estate' blend zijn de druiven afkomstig van eigen wijngaarden van de grootste coöperatie van het eiland. Vandaar de toevoeging 'Estate' op het etiket. Schenk hem bij een salade met octopus, coquilles met beurre noisette of bij een kreeftenrisotto met saffraan.;sappig,appelen perzik;romige sauzen;Chardonnay, Viognier;Bevat sulfur dioxide and sulfits;;De belangrijkste coöperatie op Sicilië is Inycon. Zij verwerkt druiven vanuit het hele eiland tot zeer veel verschillende soorten wijn. Inycon is ook de naam van het wijnfeest dat ieder jaar een hele dag op het strand wordt gehouden ter ere van de nieuwe oogst. Voor iedereen op Sicilië is wijn een essentieel onderdeel van hun leven. Zo zijn bij de coöperatie Inycon meer dan 2300 druiventelers aangesloten!;Inycon
1425;https://www.gall.nl/oveja-negra-gran-reserva-cabernet-franc-carmenere-rood-75cl-405043.html;Big Red;4.1;7.0;Oveja Negra Gran Reserva Cabernet Franc Carmenère;Chili;75CL;13,5%;2020;2e halve prijs;7.98;In deze Gran Reserva zorgt de carmenère voor de krachtige smaak. De cabernet franc zorgt voor de fruitigheid. Een stoere wijn maar met een zachte afdronk.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];;krachtig,bramenjamen 'bite';geroosterde groenten of gegrild vlees;Cabernet franc;Bevat sulfur dioxide and sulfits;1 keer bekroond;‘Dare to be yourself’. Dat is het motto van het Chileense wijnmerk Oveja Negra. Niet gek, als je bedenkt dat de naam Oveja Negra letterlijk ‘zwarte schaap’ betekent. Een metafoor voor een buitenbeentje, of liever nog: iemand die graag zijn eigen gang gaat. De makers van Oveja Negra zijn dan ook de eerste wijnmakers die druiven van afzonderlijke wijngaarden in de Maule Valley met elkaar blenden. Altijd met als doel om de lekkerste wijnen te maken. Oveja Negra wordt gemaakt door een groep innovatieve ondernemers die in 1998 het Chileense wijnhuis Viña San Rafael hebben opgericht. Oveja Negra maakt bijzondere Chileense wijnen die je uitdagen om jezelf te zijn.;Vina San Rafael
1426;https://www.gall.nl/argento-reserve-estate-malbec-rood-75cl-379786.html;Easy Rider;4.4;41.0;Argento Reserve Estate Malbec;Argentinië;75CL;14%;2021;2e halve prijs;9.98;100% malbec uit het Argentijnse Mendoza. De druiven staan aangeplant op grote hoogte. Dat zorgt voor temperatuurverschillen tussen dag en nacht en een hoge kwaliteit in de uiteindelijke wijn.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Een gouden medaille winnaar op Decanter! Een krachtige malbec met extra houtlagering. Proef bramen, bosbessen en een lichte kruidigheid met een soepele afdronk. Perfect bij de BBQ!Wist je dat de flessen van Bodega Argento voor 35% bestaan uit gerecycled glas?;rijp,bramenen intens;gebraden rood vleesen bbq;Malbec;Bevat sulfur dioxide and sulfits;12 keer bekroond;Bodega Argento ligt in het Argentijnse Mendoza. Om precies te zijn in Cruz de Piedra. Het wijnhuis is omringd door wijngaarden en olijfbomen en kijkt uit over het Andesgebergte. Sinds 1998 maakt Argento pure, elegante, fruitige wijnen van druiven die groeien aan de voet van de Andes. In 2012 is Argento overgenomen door de Argentijnse zakenman Alejandro Bulgheroni. Hij heeft een hoge kwaliteitsstandaard en probeert de wijnen zo duurzaam en milieuvriendelijk mogelijk te produceren. Argento betekent zilver in het Latijn, maar de Argentijnen gebruiken dat woord ook als ze verwijzen naar iets dat typisch Argentijns is.;Argento
1427;https://www.gall.nl/louis-bernard-c%C3%B4te-du-rh%C3%B4ne-blanc-wit-75cl-107050.html;Big White;4.3;8.0;Louis Bernard Côte du Rhône Blanc;Frankrijk;75CL;13%;2020;2e halve prijs;8.69;Witte Côte du Rhône gemaakt van grenache blanc aangevuld met andere typische Rhône-druiven zoals bourboulenc, clairette en roussanne. Fris en bloemig met appel en perzik.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];Met meer dan 35.000 hectare wijngaard is Côte du Rhône een van de grootste appellaties van Frankrijk. De meeste Côte du Rhône-wijnen zijn rood, maar er wordt ook witte wijn geproduceerd. De belangrijkste druif voor deze blend is grenache blanc. Hij wordt aangevuld met andere typische Rhône-druiven zoals bourboulenc, clairette en roussanne. Deze wijn van Louis Bernard heeft een frisse, bloemige geur met appel en perzik. Een heerlijke wijn om te schenken als borrelwijn, bij gebakken vis of in combinatie met gegrilde kip.;bloemig,appelen perzik;gebakken visen gegrilde kip;White grenache, Clairette;Bevat sulfur dioxide and sulfits;4 keer bekroond;Louis Bernard is een Rhône-specialist. Het huis is opgericht in 1976 en tegenwoordig is het gevestigd in Gigondas. Louis Bernard werkt nauw samen met de lokale druivenboeren om van hun druiven de lekkerste wijnen van de streek te maken. De belangrijkste druif voor Louis Bernard is grenache. Samen met andere druiven uit de Rhône maakt Louis Bernard wijnen die zich kenmerken door een fruitige stijl met een soepele kruidigheid. Naast de Côte du Rhône wijnen, maakt Louis Bernard ook wijnen uit de beroemde appellaties van de Rhône. Louis Bernard is onderdeel van de Boisset Collection.;Maison Louis Bernard
1428;https://www.gall.nl/argento-pinot-grigio-wit-75cl-385433.html;Fruit Lover;4.3;32.0;Argento Pinot Grigio;Argentinië;75CL;13%;2022;2e halve prijs;6.59;De populaire pinot grigio komt oorspronkelijk uit de Elzas waar hij pinot gris heet. Inmiddels staat hij overal ter wereld aangeplant, zo ook in Argentinië. Verfrissend en licht met peer en appel.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];"Pinot Grigio komt van oorsprong uit de Elzas als Pinot Gris. In Argentinië, net als in Italië, is de wijn van Pinot Grigio een hele andere stijl; zeer fris met peer en appel.    Wist je dat de flessen van Bodega Argento voor 35% bestaan uit gerecycled glas? Lees er alles over in het artikel over Bodega Argento.";licht,groene appelen peer;het aperitiefen vis;Pinot grigio;Bevat sulfur dioxide and sulfits;5 keer bekroond;Bodega Argento ligt in het Argentijnse Mendoza. Om precies te zijn in Cruz de Piedra. Het wijnhuis is omringd door wijngaarden en olijfbomen en kijkt uit over het Andesgebergte. Sinds 1998 maakt Argento pure, elegante, fruitige wijnen van druiven die groeien aan de voet van de Andes. In 2012 is Argento overgenomen door de Argentijnse zakenman Alejandro Bulgheroni. Hij heeft een hoge kwaliteitsstandaard en probeert de wijnen zo duurzaam en milieuvriendelijk mogelijk te produceren. Argento betekent zilver in het Latijn, maar de Argentijnen gebruiken dat woord ook als ze verwijzen naar iets dat typisch Argentijns is.;Argento
1429;https://www.gall.nl/palo-alto-chardonnay-wit-75cl-390100.html;Big White;4.0;89.0;Palo Alto Chardonnay;Chili;75CL;13%;2020;2e halve prijs;7.29;100% chardonnay uit de Chileense Valle del Maule. De druiven profiteren van verkoelende oceaaninvloeden. Fruitig omdat hij rijpt op roestvrijstalen tanks.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];De chardonnay druiven voor deze wijn staan aangeplant in de Rapel Valley. Hier profiteren de druiven van de verkoelende invloeden van de Grote Oceaan. De wijn behoudt zijn fruitigheid omdat hij rijpt op roestvrijstalen tanks. In deze 100% chardonnay proef je de smaak van ananas, peer, citroen en papaja. Hij is vol, rijk en een tikje romig. Schenk hem bij pasta met zalm, in de boter gebakken sliptong met een schijfje citroen of bij varkenshaas met paddenstoelenroomsaus.;rond,tropisch fruiten boterachtig;romige sauzenen gebakken vis;Chardonnay;2 keer bekroond;;De naam Palo Alto is lokaal dialect voor de ‘espino’ boom. Je ziet hem op het etiket van de Palo Alto wijnen. Je vindt deze boom in de heuvels van de Chileense Maule Vallei. De lokale wijnboeren zeggen dat de bomen groeien op de plekken waar de condities ideaal zijn voor wijnbouw. Palo Alto is een relatief jong wijnbedrijf dat is opgericht in 2006. Het bedrijf beschikt over 70 hectare wijnbouwgrond in het heuvelachtige landschap van de Maule Valley. Wijnmaker Héctor Urzúa haalt zijn druiven uit vier verschillende wijngaarden te weten Lourdes, Villa Alegre, Mariposas en El Boldo. De wijnen van Palo Alto worden op een duurzame manier geproduceerd.;Palo Alto
1430;https://www.gall.nl/errazuriz-estate-pinot-noir-reserva-rood-75cl-409529.html;Fruit Smoothie;;;Errazuriz Estate Pinot Noir Reserva;Chili;75CL;13%;2022;2e halve prijs;9.79;De Estate wijnen van de Chileense topproducent Errazuriz kenmerken zich door een fruitig karakter. Het zijn de ideale wijnen om kennis te maken met de kwaliteiten van dit grote wijnhuis. Voor de Pinot Noir Reserva komen de druiven uit de Aconcagua Valley. De wijn kenmerkt zich door zijn lichte tannines. Soepel, fruitig en licht dus. Met rode bessen, kersen, aardbei en framboos. Daarnaast karamel, vanille en specerijen. Drink hem licht gekoeld bij gerechten met paddenstoelen, truffel, gevogelte of gegrilde vis.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];;soepel,fruitigen licht;paddenstoelen ,truffelen gevogelte;Pinot noir;Bevat sulfur dioxide and sulfits;1 keer bekroond;In 1870 plantte Don Maximiano Errázuriz Franse druivensoorten aan in de Aconcagua Valley in Chili. Het was de start van Viña Errázuriz. In de jaren ’30 kocht Don Alfonso Chadwick Errázuriz een domein van 300 hectare in de Alto Maipo Valley. Als captain van het Chileense polo-team legde hij een polo-veld aan op zijn domein. Een deel van dit domein is inmiddels weer verkocht, maar nog altijd bezit Errazuriz de beste 25 hectare. Inmiddels staat het oude polo-veld aangeplant met druiven en wordt er een wijn gemaakt ter nagedachtenis van de in 1993 overleden Don Alfonso: Viñedo Chadwick. In 2016 werd deze wijn als eerste Chileense wijn bekroond met de perfecte score van 100 punten door James Suckling.;Errazuriz
1431;https://www.gall.nl/errazuriz-aconcagua-alto-cabernet-sauvignon-rood-75cl-409561.html;Royal Red;5.0;1.0;Errazuriz Aconcagua Alto Cabernet Sauvignon;Chili;75CL;13,5%;2020;2e halve prijs;18.49;De Chileense topproducent Errazuriz maakt wijnen in verschillende kwaliteitsniveaus, waarvan de Aconcagua Alto serie tot de top van de piramide behoort. De druiven voor de Aconcagua Alto Cabernet Sauvignon zijn afkomstig van de Max-wijngaarden in de Aconcagua Valley. De wijn rijpt 12 maanden op Frans eikenhouten vaten, waarvan 20% nieuw. Je ontdekt zwarte kersen, frambozen, bosbessen en bramen. Maar ook tonen van vanille en cederhout. Schenk deze wijn bij gegrild rood vlees, stoofgerechten of klassiekers uit de Italiaanse keuken.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];;zwarte kers,cederhouten vanille;gegrild rood vleesen stoofgerechten;Cabernet sauvignon;Bevat sulfur dioxide and sulfits;2 keer bekroond;In 1870 plantte Don Maximiano Errázuriz Franse druivensoorten aan in de Aconcagua Valley in Chili. Het was de start van Viña Errázuriz. In de jaren ’30 kocht Don Alfonso Chadwick Errázuriz een domein van 300 hectare in de Alto Maipo Valley. Als captain van het Chileense polo-team legde hij een polo-veld aan op zijn domein. Een deel van dit domein is inmiddels weer verkocht, maar nog altijd bezit Errazuriz de beste 25 hectare. Inmiddels staat het oude polo-veld aangeplant met druiven en wordt er een wijn gemaakt ter nagedachtenis van de in 1993 overleden Don Alfonso: Viñedo Chadwick. In 2016 werd deze wijn als eerste Chileense wijn bekroond met de perfecte score van 100 punten door James Suckling.;Errazuriz
1432;https://www.gall.nl/mountain-vineyards-sauvignon-blanc-bag-in-box-wit-225cl-408751.html;Fresh Prince;4.1;9.0;Mountain Vineyards Sauvignon Blanc Bag in Box;Zuid-Afrika;225CL;12,5%;2021;2e halve prijs;13.99;Deze Sauvignon Blanc is een heerlijke frisse, intense witte wijn. Hij doet denken aan een Sauvignon Blanc uit Nieuw-Zeeland, net zo sappig en fris.;['Bestel voor 22:00 vandaag, morgen in huis', 'Gratis bezorging vanaf € 50,-', 'Veilig betalen'];;passiefruit,kiwien groene appel;Het Aperitief en Salade;Sauvignon blanc;Bevat sulfur dioxide and sulfits;1 keer bekroond;Sinds 2002 is Origin Wine gegroeid van een bedrijf van 2 man tot een bedrijf met 167 werknemers die met elkaar meer dan 40 miljoen liter wijn per jaar verkopen. Dit bedrijf uit Stellenbosch exporteert wijnen naar onder andere Engeland, Rusland, Canada, Zweden en natuurlijk Nederland. Ze maken wijnen in alle prijsklassen en kwaliteiten.;Origin Wine
